aav	0.012149350226715554	560	560	-0.11126496088808446	0.5112916398547098	-0.017449613504491923	0.5165173021667717	0	0.0005	10000
aav	0.012149350226715554	560	560	0.08295856720639505	0.5254729148072694	-0.04046227765792998	0.529698303008513	1	0.0005	10000
aav	0.012149350226715554	560	560	-0.06739754232752948	0.4558615702434214	-0.22967586613822544	0.4612974814103873	2	0.0005	10000
aav	0.024298700453431108	1120	560	0.2012496962515289	0.6337639639923491	0.29374243731796723	0.640858638578827	0	0.0005	10000
aav	0.024298700453431108	1120	560	0.29953141430904906	0.6838733697793316	0.3889501219691379	0.6895817748158589	1	0.0005	10000
aav	0.024298700453431108	1120	560	0.20164659191450685	0.6177790052890345	0.23220652140874054	0.624913447303745	2	0.0005	10000
aav	0.03644805068014666	1680	560	0.3788941187297262	0.7127291586434125	0.4609854286131969	0.7203286510560953	0	0.0005	10000
aav	0.03644805068014666	1680	560	0.37457476231422293	0.7137642338506115	0.4615320630434233	0.7209262773477475	1	0.0005	10000
aav	0.03644805068014666	1680	560	0.41964919190566197	0.7335691170478966	0.5004083981131395	0.7401568131032423	2	0.0005	10000
aav	0.048597400906862216	2240	560	0.5330192670742774	0.7850653023938482	0.6034655411770518	0.7911136345899091	0	0.0005	10000
aav	0.048597400906862216	2240	560	0.4724857943694445	0.7646158518863432	0.5651580767022752	0.771396186858273	1	0.0005	10000
aav	0.048597400906862216	2240	560	0.5254294827596602	0.7815304652457488	0.5979971196916929	0.7879122938583226	2	0.0005	10000
aav	0.06074675113357777	2800	560	0.5880042351095154	0.8129885088251114	0.6579110063000231	0.8185950051876547	0	0.0005	10000
aav	0.06074675113357777	2800	560	0.5419553238780932	0.7973414566220316	0.6318102902055085	0.803573958884192	1	0.0005	10000
aav	0.06074675113357777	2800	560	0.5732863250523936	0.8052805022700398	0.6445403607778943	0.8117610348639582	2	0.0005	10000
aav	0.07289610136029331	3360	560	0.6153379269499704	0.8264689944298504	0.684332395888577	0.8320308297128428	0	0.0005	10000
aav	0.07289610136029331	3360	560	0.5808704079121352	0.816339024350448	0.6680838490449323	0.8221058867290686	1	0.0005	10000
aav	0.07289610136029331	3360	560	0.6021031736697406	0.8215832237997781	0.6771211341393251	0.8277813328160585	2	0.0005	10000
aav	0.12149350226715554	5600	560	0.675520209921931	0.8561518047146763	0.7383442927879661	0.8609293660982864	0	0.0005	10000
aav	0.12149350226715554	5600	560	0.6566011821032349	0.8513918166849843	0.7308978834710818	0.8561511911848702	1	0.0005	10000
aav	0.12149350226715554	5600	560	0.6719344922033583	0.8578873138211174	0.74195019689105	0.8623727958111974	2	0.0005	10000
aav	0.98	560000	560	0.692115679103164	0.8803565205534767	0.778395007350671	0.8823655047558759	0	0.0005	10000
aav	0.98	560000	560	0.7383058022100912	0.8890453339165585	0.7782204363304199	0.8823262158674883	1	0.0005	10000
aav	0.98	560000	560	0.7370441860993499	0.8857006376732809	0.7781358628794401	0.8823309003865747	2	0.0005	10000
